count_point_id,latitude,longitude,easting,northing,start_junction_road_name,end_junction_road_name,link_length_km,link_length_miles,road_id
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
16884,51.45671122,-0.73482555,488000,173840,B3022,A3095,2.8,1.74,1
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
17564,51.39818905,-0.76159665,486250,167300,South Hill Rd,A329,2.2,1.37,2
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
36977,51.41875045,-0.75025512,487000,169600,B3408/B3018 roundabout,A3095,0.8,0.5,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
38783,51.34180614,-0.78716494,484575,161000,A30,A3095,1.9,1.18,4
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
78340,51.36855537,-0.76541289,486040,164000,Magdalene Rd Owlsmoor,B3348 Bracknell Rd,3.1,1.93,2
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930524,51.40984243,-0.73295612,488220,168630,,,,,7
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930525,51.42285372,-0.73043898,488370,170080,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
930526,51.40106087,-0.778195,485090,167600,,,,,6
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
966041,51.4492865,-0.66294616,493009,173103,,,,,8
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
968221,51.36886038,-0.79471067,484000,164000,,,,,6
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
6910,51.39162803,-0.73662129,488000,166600,B3430 New Forest Ride,A3095,2.3,1.43,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
